order_id,customer_name,region,product,order_date,quantity,unit_price,currency,status
ORD107738,,North America,solar panel,2023-10-30,50,0,EUR,
ORD103485,Bouygues,APAC,Gas Valve,2024-11-13,,999.99,eur,delivered
ORD105702,,Europe,Concrete Mix,2024-10-05,ten,-20,,delivered
ORD103989,VINCI ,apac,Wind Turbine,2023-04-23,10,999.99,USD,Cancelled
ORD103375,EDF,EUROPE,solar panel,2023-11-26,50,999.99,eur,Cancelled
ORD100532,VINCI ,NA,Solar Panel,2024-07-08,-5,0,,Delivered
ORD108217,EDF,NA,Solar Panel,2023-05-01,100,-20,USD,Cancelled
ORD104521,Total Energies,APAC,Wind Turbine,2023-03-07,50,,,Cancelled
ORD109109,Vinci,NA,Concrete Mix,2024-09-10,10,250.0,eur,delivered
ORD103872,sanofi,North America,Wind Turbine,2024-08-03,20,100.5,usd,Pending
ORD101746,sanofi,North America,Solar Panel,2023-06-14,100,100.5,usd,Delivered
ORD105938,Total Energies,apac,Gas Valve,2023-09-19,50,250.0,eur,Pending
ORD109975,VINCI ,NA,solar panel,2024-05-30,ten,unknown,eur,delivered
ORD101441,VINCI ,apac,Concrete Mix,32/13/2023,50,unknown,usd,Cancelled
ORD105898,Total Energies,EU,Gas Valve,2023-04-19,50,250.0,usd,Delivered
ORD101496,,North America,Solar Panel,32/13/2023,ten,0,USD,delivered
ORD109303,Air Liquide,apac,Medical Kit,2024-07-01,,unknown,EUR,
ORD101785,Air Liquide,North America,Solar Panel,2024-02-03,ten,0,usd,delivered
ORD101795,EDF,EU,Wind Turbine,2024-02-27,ten,100.5,,
ORD108706,Bouygues,apac,Wind Turbine,2023-08-03,20,unknown,usd,
ORD100029,,Europe,Solar Panel,32/13/2023,50,-20,eur,Cancelled
ORD102067,edf,North America,Wind Turbine,2023-06-12,-5,250.0,,
ORD108628,VINCI ,APAC,Medical Kit,2024-07-06,20,999.99,usd,Cancelled
ORD106418,,NA,solar panel,2024-02-08,,250.0,USD,Pending
ORD102114,Bouygues,North America,Medical Kit,2024-08-14,20,unknown,EUR,Cancelled
ORD109295,EDF,apac,Medical Kit,2023-08-10,100,999.99,usd,Pending
ORD107689,Sanofi,APAC,solar panel,32/13/2023,20,250.0,EUR,Delivered
ORD106862,sanofi,APAC,Solar Panel,2024-09-07,100,unknown,eur,Cancelled
ORD101737,Vinci,,solar panel,2023-12-28,ten,-20,,Pending
ORD103101,VINCI ,North America,Concrete Mix,2023-05-04,10,unknown,USD,delivered
ORD107937,VINCI ,,Medical Kit,2023-10-01,-5,999.99,EUR,Cancelled
ORD101658,Sanofi,APAC,Concrete Mix,2024-04-10,10,unknown,USD,Delivered
ORD105419,Sanofi,EUROPE,Wind Turbine,32/13/2023,20,-20,usd,Pending
ORD103952,edf,apac,Medical Kit,2024-05-02,-5,0,,delivered
ORD108062,sanofi,EU,Wind Turbine,2023-04-25,10,999.99,eur,Pending
ORD108402,EDF,apac,Gas Valve,2024-10-31,10,unknown,usd,Delivered
ORD107040,sanofi,NA,solar panel,2024-03-31,10,999.99,eur,delivered
ORD100108,Air Liquide,Europe,Solar Panel,2023-04-09,100,0,usd,Delivered
ORD103728,sanofi,APAC,Solar Panel,2024-06-22,50,250.0,,PENDING
ORD104176,sanofi,NA,solar panel,2024-08-22,ten,,USD,
ORD103027,Air Liquide,apac,Solar Panel,2024-03-29,10,-20,USD,
ORD105756,Air Liquide,NA,Wind Turbine,2023-08-12,ten,999.99,eur,Delivered
ORD105454,edf,Europe,Concrete Mix,2024-09-25,20,999.99,usd,delivered
ORD107661,Total Energies,NA,solar panel,2023-03-15,,0,EUR,PENDING
ORD108326,,EU,Wind Turbine,2023-10-06,,-20,USD,PENDING
ORD109890,,Europe,Concrete Mix,2024-01-22,100,999.99,USD,
ORD103509,,North America,Gas Valve,2024-02-28,10,-20,EUR,Delivered
ORD109957,EDF,APAC,Wind Turbine,32/13/2023,-5,250.0,,delivered
ORD109378,EDF,EU,solar panel,2023-08-05,,,,delivered
ORD102221,sanofi,,Wind Turbine,2023-11-26,100,unknown,,
ORD103328,Total Energies,APAC,solar panel,2024-01-16,100,unknown,eur,Cancelled
ORD109931,,,Medical Kit,2023-01-15,50,100.5,eur,Delivered
ORD102455,Total Energies,EU,Concrete Mix,2023-09-03,10,250.0,eur,Cancelled
ORD101568,VINCI ,EU,Concrete Mix,2023-08-23,100,999.99,EUR,Pending
ORD107438,sanofi,Europe,Solar Panel,32/13/2023,100,unknown,USD,Delivered
ORD105614,EDF,,Wind Turbine,2023-12-22,-5,-20,EUR,delivered
ORD107695,edf,Europe,Wind Turbine,32/13/2023,50,,usd,Delivered
ORD105902,Air Liquide,EUROPE,solar panel,2023-06-10,ten,,eur,Cancelled
ORD101981,EDF,North America,solar panel,32/13/2023,,100.5,USD,Delivered
ORD107234,sanofi,EUROPE,Concrete Mix,2023-06-10,ten,100.5,usd,Cancelled
ORD105665,VINCI ,NA,Solar Panel,2024-10-29,ten,250.0,,Delivered
ORD104205,Vinci,apac,Wind Turbine,2024-03-25,100,,usd,Pending
ORD109939,Sanofi,,Medical Kit,2024-06-06,ten,0,eur,delivered
ORD103245,VINCI ,North America,Concrete Mix,2023-01-01,20,250.0,usd,delivered
ORD109529,Air Liquide,Europe,Gas Valve,2024-02-28,ten,-20,EUR,PENDING
ORD108802,sanofi,APAC,solar panel,2024-03-12,-5,-20,eur,PENDING
ORD100668,sanofi,Europe,Medical Kit,2023-02-12,10,-20,usd,Pending
ORD102770,VINCI ,apac,Concrete Mix,2024-03-02,,unknown,usd,Pending
ORD104032,Bouygues,EU,Gas Valve,2024-08-18,-5,0,USD,
ORD105406,Total Energies,APAC,Concrete Mix,2024-03-06,100,,EUR,
ORD106341,EDF,,solar panel,32/13/2023,,999.99,usd,Delivered
ORD101530,sanofi,,solar panel,2024-08-01,100,0,USD,Delivered
ORD107923,Sanofi,,Solar Panel,2024-12-01,50,250.0,USD,Delivered
ORD104022,Sanofi,EU,Medical Kit,2024-01-09,,999.99,USD,Delivered
ORD105504,Total Energies,North America,Medical Kit,32/13/2023,50,250.0,,PENDING
ORD101418,Total Energies,apac,Wind Turbine,2024-01-25,20,100.5,USD,Delivered
ORD100293,Vinci,North America,solar panel,2023-07-12,50,999.99,EUR,PENDING
ORD100683,Total Energies,North America,solar panel,2024-03-18,-5,100.5,usd,PENDING
ORD103717,edf,Europe,Concrete Mix,2023-04-18,100,999.99,usd,PENDING
ORD108610,Total Energies,apac,Solar Panel,2023-01-11,-5,-20,USD,
ORD100318,Air Liquide,Europe,Medical Kit,2024-08-08,-5,,usd,PENDING
ORD102957,EDF,Europe,solar panel,2024-08-02,50,,eur,PENDING
ORD109893,sanofi,EUROPE,Concrete Mix,2024-03-20,20,unknown,EUR,
ORD106531,sanofi,EU,Solar Panel,2023-01-27,100,-20,usd,Pending
ORD103025,EDF,APAC,Gas Valve,2024-03-29,100,-20,USD,Pending
ORD107928,,Europe,Concrete Mix,2024-12-01,10,-20,,Cancelled
ORD104226,Air Liquide,APAC,Concrete Mix,2023-12-27,ten,100.5,eur,Pending
ORD100542,VINCI ,apac,Gas Valve,2023-07-28,ten,0,EUR,delivered
ORD105312,EDF,Europe,Medical Kit,2024-05-06,10,-20,,
ORD102995,EDF,,Wind Turbine,2023-06-07,-5,unknown,USD,Pending
ORD105749,Sanofi,apac,Wind Turbine,2024-11-06,10,100.5,usd,delivered
ORD109987,edf,North America,Solar Panel,32/13/2023,20,100.5,,
ORD100014,Bouygues,,Medical Kit,2024-09-26,-5,-20,usd,
ORD106849,Total Energies,,Wind Turbine,2023-06-21,,0,eur,Cancelled
ORD109597,Sanofi,,Concrete Mix,2023-10-11,50,-20,USD,Pending
ORD109405,Sanofi,EUROPE,Concrete Mix,2024-07-12,20,250.0,usd,Delivered
ORD100590,,APAC,Medical Kit,2023-06-06,-5,,USD,delivered
ORD103772,sanofi,EUROPE,Solar Panel,2023-10-19,10,unknown,usd,delivered
ORD103704,Air Liquide,,Concrete Mix,2023-05-08,10,,EUR,delivered
ORD102328,edf,Europe,Solar Panel,2023-03-19,,250.0,USD,PENDING
ORD102358,,EU,Medical Kit,2024-01-23,ten,-20,,Pending
ORD109221,VINCI ,EUROPE,Gas Valve,2024-02-09,-5,999.99,usd,delivered
ORD104938,EDF,APAC,Gas Valve,2023-10-24,50,unknown,usd,Pending
ORD108791,Vinci,,solar panel,2023-01-17,ten,unknown,usd,Cancelled
ORD108855,Air Liquide,Europe,Gas Valve,2023-09-19,,,,Pending
ORD108283,Vinci,North America,solar panel,2024-09-17,,0,EUR,delivered
ORD103827,VINCI ,Europe,Gas Valve,2024-06-14,50,999.99,EUR,
ORD107476,sanofi,,Concrete Mix,32/13/2023,-5,100.5,EUR,PENDING
ORD104111,EDF,NA,Gas Valve,2023-01-21,20,,usd,delivered
ORD102498,VINCI ,EU,solar panel,2023-04-01,20,999.99,USD,Cancelled
ORD100487,Sanofi,EUROPE,Gas Valve,2024-05-29,100,-20,usd,delivered
ORD105936,VINCI ,apac,Concrete Mix,2024-06-22,20,0,eur,Delivered
ORD104271,sanofi,EUROPE,Wind Turbine,32/13/2023,-5,100.5,EUR,Delivered
ORD106968,VINCI ,North America,Wind Turbine,2024-08-08,20,-20,usd,Pending
ORD104281,Sanofi,EUROPE,Medical Kit,2024-01-28,,,usd,delivered
ORD104075,,,solar panel,2024-01-23,50,0,usd,Delivered
ORD105636,edf,North America,Solar Panel,2023-07-19,-5,999.99,eur,Cancelled
ORD106252,Total Energies,apac,Gas Valve,32/13/2023,20,unknown,eur,delivered
ORD100092,Air Liquide,NA,Concrete Mix,2024-10-19,ten,0,EUR,delivered
ORD106134,EDF,NA,Concrete Mix,2023-01-17,-5,-20,usd,
ORD105979,Vinci,apac,Solar Panel,2024-04-24,50,-20,EUR,delivered
ORD108223,edf,NA,Wind Turbine,2023-09-20,50,100.5,,PENDING
ORD101901,edf,APAC,Gas Valve,2024-08-05,10,0,EUR,PENDING
ORD105140,,EUROPE,Gas Valve,2023-05-15,20,-20,,Cancelled
ORD109068,VINCI ,Europe,solar panel,2024-06-10,50,999.99,USD,Delivered
ORD105931,Air Liquide,Europe,Medical Kit,2023-11-26,,999.99,eur,Delivered
ORD103422,,apac,Medical Kit,2023-07-05,,250.0,usd,
ORD107963,Vinci,apac,Gas Valve,2024-06-27,100,999.99,,Cancelled
ORD102685,sanofi,,Solar Panel,2024-03-31,ten,0,EUR,delivered
ORD103799,VINCI ,NA,Concrete Mix,2023-12-28,10,,USD,Delivered
ORD100496,edf,APAC,Solar Panel,2023-07-25,50,unknown,EUR,Pending
ORD103437,edf,EUROPE,Wind Turbine,2024-08-10,ten,999.99,eur,Cancelled
ORD104942,VINCI ,apac,Gas Valve,2023-11-21,20,unknown,USD,Delivered
ORD101880,Air Liquide,APAC,Medical Kit,2023-04-19,50,,EUR,Cancelled
ORD100304,,North America,Medical Kit,2024-09-29,-5,unknown,eur,
ORD109212,Air Liquide,North America,Wind Turbine,2023-04-05,10,999.99,USD,
ORD104963,VINCI ,APAC,Medical Kit,2023-06-12,20,,EUR,
ORD109937,EDF,APAC,Solar Panel,2024-03-03,ten,unknown,USD,delivered
ORD107481,EDF,North America,solar panel,2023-05-14,,999.99,usd,
ORD107952,EDF,APAC,Solar Panel,32/13/2023,-5,unknown,EUR,Cancelled
ORD108997,Total Energies,North America,Concrete Mix,2023-12-31,100,-20,EUR,
ORD102233,Sanofi,EU,solar panel,2023-12-21,,-20,eur,Cancelled
ORD107685,edf,,Solar Panel,2023-09-08,10,-20,eur,
ORD104265,Total Energies,APAC,Concrete Mix,2024-02-26,,250.0,,
ORD103130,,,Concrete Mix,2024-05-22,50,999.99,eur,
ORD100856,edf,APAC,Concrete Mix,2024-09-09,20,unknown,USD,
ORD101277,EDF,EUROPE,Gas Valve,2024-01-31,10,-20,,delivered
ORD107791,,APAC,Concrete Mix,32/13/2023,ten,-20,usd,delivered
ORD109231,Bouygues,EUROPE,solar panel,2023-06-05,,unknown,eur,Delivered
ORD109697,VINCI ,Europe,Gas Valve,2023-03-07,ten,unknown,,
ORD107822,Air Liquide,NA,solar panel,2023-03-25,10,unknown,USD,delivered
ORD103287,Total Energies,,Medical Kit,2024-11-28,,250.0,USD,Cancelled
ORD102119,Total Energies,EU,Concrete Mix,2023-09-26,ten,250.0,eur,delivered
ORD106006,sanofi,NA,Wind Turbine,2024-05-08,ten,,USD,PENDING
ORD104097,Total Energies,EUROPE,solar panel,2024-11-10,50,250.0,usd,
ORD105412,VINCI ,,solar panel,2023-01-03,,-20,EUR,Delivered
ORD106391,Vinci,EU,Solar Panel,2024-08-16,ten,0,EUR,delivered
ORD101886,Air Liquide,EUROPE,solar panel,2023-12-03,100,-20,,
ORD104248,Sanofi,EUROPE,Solar Panel,2024-06-01,10,-20,usd,Delivered
ORD101576,EDF,North America,Wind Turbine,2024-01-15,50,999.99,USD,PENDING
ORD104932,sanofi,EUROPE,Gas Valve,2024-04-02,-5,0,USD,Delivered
ORD101026,,North America,solar panel,2023-05-21,100,0,eur,Cancelled
ORD108518,sanofi,apac,Gas Valve,2023-09-06,50,,USD,delivered
ORD100388,Total Energies,EU,Solar Panel,2024-10-10,ten,unknown,eur,delivered
ORD103542,EDF,apac,Solar Panel,2023-01-25,ten,999.99,USD,
ORD106811,Sanofi,EU,Wind Turbine,2023-11-22,ten,-20,eur,
ORD102239,VINCI ,,solar panel,2024-06-13,-5,-20,,
ORD106473,Sanofi,NA,Concrete Mix,2023-09-30,10,250.0,usd,Cancelled
ORD101575,VINCI ,EUROPE,Gas Valve,2023-07-12,20,100.5,USD,Pending
ORD103723,Air Liquide,APAC,Medical Kit,2023-05-15,50,250.0,usd,delivered
ORD104510,,NA,solar panel,32/13/2023,20,,usd,Delivered
ORD103315,Bouygues,,Wind Turbine,2024-04-29,50,0,eur,Pending
ORD104401,EDF,NA,Solar Panel,2023-05-21,-5,999.99,,Pending
ORD100088,Sanofi,EUROPE,Wind Turbine,2024-08-26,20,250.0,EUR,Cancelled
ORD100510,Bouygues,apac,Gas Valve,2024-09-23,ten,unknown,,
ORD108029,edf,apac,solar panel,2023-04-12,50,999.99,eur,Pending
ORD109042,Bouygues,North America,Concrete Mix,2023-01-23,20,,USD,delivered
ORD108484,sanofi,NA,Solar Panel,2024-01-04,10,0,,Pending
ORD105826,VINCI ,apac,Medical Kit,2023-08-15,ten,unknown,,PENDING
ORD105491,Vinci,North America,Concrete Mix,2023-05-19,10,0,eur,delivered
ORD107799,Bouygues,North America,Wind Turbine,32/13/2023,50,250.0,USD,Delivered
ORD108525,Bouygues,North America,Gas Valve,2024-05-21,20,100.5,,PENDING
ORD105857,EDF,EUROPE,Gas Valve,2024-06-25,,250.0,EUR,delivered
ORD104698,,EUROPE,Wind Turbine,2024-03-24,100,-20,USD,delivered
ORD109147,,EUROPE,Medical Kit,2023-02-14,10,100.5,usd,Delivered
ORD102927,edf,Europe,Wind Turbine,2024-04-24,20,unknown,usd,
ORD108974,VINCI ,APAC,Wind Turbine,32/13/2023,100,,eur,Pending
ORD109979,Bouygues,NA,solar panel,2023-03-13,50,-20,,delivered
ORD104174,Bouygues,EUROPE,Gas Valve,2024-05-17,100,,,PENDING
ORD105608,VINCI ,EUROPE,Medical Kit,2024-01-29,10,0,usd,PENDING
ORD100416,Bouygues,Europe,Gas Valve,2024-09-13,-5,0,usd,Cancelled
ORD102846,,apac,Concrete Mix,2023-06-02,100,250.0,eur,PENDING
ORD106962,Vinci,NA,Gas Valve,32/13/2023,ten,100.5,USD,delivered
ORD108333,Bouygues,,solar panel,2024-04-26,20,,usd,PENDING
ORD103949,Total Energies,NA,Gas Valve,2023-07-12,100,0,EUR,Pending
ORD103024,Sanofi,APAC,Gas Valve,2023-03-31,50,-20,usd,
ORD105391,VINCI ,NA,Medical Kit,2023-09-09,100,unknown,eur,Pending
ORD109392,edf,APAC,Medical Kit,2023-06-26,50,,EUR,Delivered
ORD106792,Vinci,Europe,Gas Valve,2024-03-30,20,unknown,eur,Pending
ORD104899,VINCI ,,solar panel,2024-05-20,-5,250.0,,Pending
ORD109689,Bouygues,North America,Medical Kit,2024-11-20,10,999.99,usd,Cancelled
ORD100399,sanofi,APAC,Wind Turbine,2023-05-06,100,999.99,USD,Cancelled
ORD104366,VINCI ,NA,Gas Valve,2023-01-13,50,100.5,usd,PENDING
ORD107182,VINCI ,apac,Gas Valve,2023-06-13,50,250.0,,Delivered
ORD107910,Sanofi,EU,Solar Panel,2023-11-29,-5,0,eur,delivered
ORD109397,edf,North America,Solar Panel,32/13/2023,50,,EUR,
ORD103535,EDF,APAC,Solar Panel,2024-03-29,50,100.5,,PENDING
ORD106539,,EU,Wind Turbine,2023-10-06,100,,eur,Delivered
ORD108922,Total Energies,EU,Gas Valve,2024-06-13,50,999.99,EUR,
ORD102769,edf,Europe,Solar Panel,2024-08-13,10,250.0,USD,Pending
ORD101068,Sanofi,apac,Solar Panel,2024-08-01,100,0,eur,Cancelled
ORD108109,Vinci,EU,solar panel,2024-03-02,ten,250.0,EUR,Pending
ORD104721,VINCI ,NA,solar panel,2023-12-22,50,unknown,,Delivered
ORD108406,sanofi,Europe,Wind Turbine,2024-09-09,-5,100.5,eur,Delivered
ORD101569,EDF,apac,solar panel,2024-04-18,ten,100.5,eur,Pending
ORD109019,edf,APAC,Gas Valve,2023-10-08,-5,0,eur,delivered
ORD103914,Sanofi,EUROPE,solar panel,2024-10-29,ten,250.0,USD,delivered
ORD108374,EDF,EU,Solar Panel,2024-06-05,-5,-20,,PENDING
ORD101741,sanofi,apac,Solar Panel,2023-03-07,-5,250.0,eur,Delivered
ORD100582,,APAC,Gas Valve,32/13/2023,,unknown,eur,PENDING
ORD103314,,apac,solar panel,2023-09-26,10,,USD,PENDING
ORD103879,sanofi,Europe,solar panel,2023-12-09,-5,250.0,,Pending
ORD107199,Air Liquide,EUROPE,Solar Panel,2023-04-18,50,100.5,USD,
ORD108423,Bouygues,EUROPE,Gas Valve,2024-12-01,50,250.0,,PENDING
ORD101793,edf,EU,Solar Panel,32/13/2023,20,unknown,eur,PENDING
ORD100360,edf,EU,Gas Valve,2023-06-06,50,999.99,,Pending
ORD105156,VINCI ,North America,solar panel,2023-10-05,100,250.0,eur,PENDING
ORD100291,Vinci,Europe,Concrete Mix,2023-07-28,100,,EUR,Pending
ORD104528,sanofi,NA,Gas Valve,2023-07-29,ten,,EUR,delivered
ORD100101,VINCI ,Europe,Wind Turbine,2024-04-03,100,-20,EUR,Cancelled
ORD108936,Bouygues,,Wind Turbine,2024-02-16,50,,usd,delivered
ORD109859,sanofi,NA,Concrete Mix,2023-08-23,10,unknown,USD,PENDING
ORD106791,EDF,EU,Wind Turbine,2023-08-17,,999.99,EUR,Cancelled
ORD103661,sanofi,apac,Medical Kit,2024-06-15,10,unknown,EUR,Cancelled
ORD104137,Air Liquide,APAC,Medical Kit,2024-10-12,ten,,eur,PENDING
ORD105138,Sanofi,,Medical Kit,2023-02-19,50,unknown,USD,PENDING
ORD103679,Sanofi,EUROPE,Medical Kit,2024-02-16,10,-20,usd,delivered
ORD106188,VINCI ,Europe,Gas Valve,2024-06-13,50,0,usd,PENDING
ORD104379,Total Energies,EU,solar panel,2024-09-25,100,100.5,,PENDING
ORD106432,sanofi,NA,Medical Kit,32/13/2023,10,-20,usd,Cancelled
ORD102036,Air Liquide,EU,Gas Valve,32/13/2023,20,100.5,usd,PENDING
ORD107924,edf,EUROPE,Gas Valve,32/13/2023,-5,0,usd,Delivered
ORD106545,VINCI ,EU,Solar Panel,2023-08-05,ten,-20,EUR,PENDING
ORD107976,EDF,APAC,Gas Valve,2024-05-14,20,999.99,EUR,PENDING
ORD102523,VINCI ,EU,Medical Kit,2023-09-02,50,unknown,EUR,
ORD107474,Sanofi,apac,Gas Valve,2024-03-27,20,-20,eur,Delivered
ORD102542,Vinci,NA,Concrete Mix,2024-11-17,50,999.99,usd,Pending
ORD100563,Sanofi,APAC,Medical Kit,2023-06-06,20,0,eur,
ORD106686,Vinci,EU,Wind Turbine,2023-05-06,ten,0,usd,Pending
ORD106604,Bouygues,Europe,solar panel,2023-01-31,10,250.0,,delivered
ORD103529,Sanofi,North America,solar panel,2023-12-26,20,999.99,EUR,PENDING
ORD101578,Bouygues,apac,Gas Valve,2023-08-02,-5,0,USD,
ORD100718,sanofi,apac,Concrete Mix,2023-08-22,50,100.5,eur,Cancelled
ORD100063,Sanofi,EUROPE,Concrete Mix,2023-07-29,-5,,USD,Delivered
ORD108242,Bouygues,EU,Solar Panel,2023-11-12,100,unknown,usd,PENDING
ORD104993,VINCI ,,Gas Valve,2024-03-30,,unknown,EUR,Pending
ORD106634,sanofi,NA,Concrete Mix,2023-08-08,10,0,usd,delivered
ORD101393,Sanofi,EU,Concrete Mix,2023-02-14,ten,250.0,USD,Pending
ORD102840,Air Liquide,Europe,solar panel,2023-06-14,100,100.5,eur,Cancelled
ORD108769,Vinci,EU,Gas Valve,2023-10-14,,-20,USD,Cancelled
ORD105990,Sanofi,EUROPE,Medical Kit,2024-01-15,20,999.99,usd,
ORD106997,Bouygues,EUROPE,Solar Panel,2023-07-12,,,eur,Cancelled
ORD109233,edf,,Wind Turbine,2023-11-01,20,,EUR,Delivered
ORD102150,Vinci,apac,Concrete Mix,2023-04-19,50,,USD,Delivered
ORD100245,Vinci,NA,Concrete Mix,2024-05-13,20,999.99,,Cancelled
ORD102344,VINCI ,EUROPE,Solar Panel,2024-09-23,10,unknown,,Pending
ORD106828,Vinci,Europe,Solar Panel,2024-04-10,100,-20,USD,delivered
ORD107760,edf,EUROPE,Medical Kit,2024-09-23,-5,250.0,EUR,Delivered
ORD104618,Air Liquide,EU,Gas Valve,2023-10-11,10,unknown,,delivered
ORD103445,,North America,Concrete Mix,2023-08-03,ten,0,EUR,Pending
ORD102676,VINCI ,NA,Gas Valve,2023-01-08,-5,,EUR,delivered
ORD100333,Bouygues,apac,Wind Turbine,2024-04-28,50,unknown,usd,Pending
ORD108821,edf,EU,Solar Panel,2024-02-28,20,250.0,,Pending
ORD103933,VINCI ,Europe,solar panel,2023-03-31,ten,unknown,EUR,
ORD103994,EDF,North America,solar panel,2023-10-16,20,0,EUR,delivered
ORD104625,Total Energies,EUROPE,Medical Kit,2024-07-04,100,,EUR,Delivered
ORD100263,Total Energies,APAC,Concrete Mix,2024-05-07,-5,0,,Pending
ORD104475,Air Liquide,Europe,Medical Kit,2023-02-10,ten,999.99,eur,Delivered
ORD103819,Air Liquide,,Gas Valve,2024-08-15,,0,eur,
ORD108894,EDF,NA,Gas Valve,2024-09-23,50,0,eur,Delivered
ORD100623,edf,,solar panel,2023-12-08,ten,unknown,eur,delivered
ORD107382,VINCI ,North America,Medical Kit,2023-06-01,ten,100.5,eur,delivered
ORD108405,,EU,Wind Turbine,2023-03-02,50,,eur,Pending
ORD105221,Vinci,,solar panel,2024-07-06,,999.99,,Cancelled
ORD101501,Air Liquide,North America,Gas Valve,2024-06-15,ten,0,EUR,Cancelled
ORD109658,EDF,North America,Wind Turbine,2023-01-22,20,250.0,eur,Pending
ORD109280,Sanofi,apac,Gas Valve,2024-09-28,20,-20,usd,PENDING
ORD109655,Vinci,,Medical Kit,2023-03-02,100,0,usd,Delivered
ORD103912,Total Energies,EUROPE,Medical Kit,2023-11-30,ten,unknown,EUR,Pending
ORD100367,Total Energies,APAC,Medical Kit,2023-04-06,10,unknown,eur,delivered
ORD107249,EDF,,Concrete Mix,2024-11-24,10,unknown,usd,Delivered
ORD103350,Vinci,,Gas Valve,2023-06-18,-5,250.0,USD,Cancelled
ORD108425,EDF,Europe,Concrete Mix,2023-03-18,,100.5,EUR,
ORD100960,edf,Europe,Wind Turbine,2024-11-27,,250.0,usd,delivered
ORD107816,,NA,Medical Kit,32/13/2023,ten,100.5,EUR,Cancelled
ORD104817,sanofi,Europe,Medical Kit,2023-05-15,50,100.5,EUR,Cancelled
ORD109464,edf,EUROPE,Concrete Mix,2024-04-28,10,250.0,usd,Cancelled
ORD103455,sanofi,Europe,Wind Turbine,2023-07-03,20,0,,
ORD107612,Vinci,EUROPE,solar panel,2023-09-12,50,999.99,eur,Pending
ORD106105,EDF,NA,Concrete Mix,2024-05-27,100,unknown,eur,Pending
ORD104217,Vinci,,solar panel,2023-03-20,20,,,Cancelled
ORD106300,Air Liquide,EU,Gas Valve,2023-04-08,ten,,,
ORD104511,Bouygues,apac,Wind Turbine,32/13/2023,ten,250.0,USD,delivered
ORD106369,Total Energies,NA,solar panel,2023-06-29,10,-20,eur,
ORD104896,sanofi,,Wind Turbine,2023-08-15,100,unknown,,Delivered
ORD107966,Vinci,APAC,Wind Turbine,32/13/2023,100,,eur,Pending
ORD100076,EDF,Europe,Wind Turbine,2024-04-26,20,unknown,EUR,Cancelled
ORD107606,Bouygues,,Wind Turbine,2024-04-27,,250.0,usd,Delivered
ORD107105,sanofi,EU,Solar Panel,2024-03-18,,999.99,usd,delivered
ORD108625,EDF,APAC,Solar Panel,2024-10-05,-5,250.0,,PENDING
ORD108251,edf,,Medical Kit,2023-06-10,10,0,usd,PENDING
ORD105710,VINCI ,EUROPE,Gas Valve,2023-05-23,100,,eur,Delivered
ORD108593,Vinci,EU,solar panel,2024-04-13,50,100.5,eur,Delivered
ORD104597,sanofi,apac,Concrete Mix,32/13/2023,100,999.99,eur,delivered
ORD109174,Air Liquide,EUROPE,Medical Kit,32/13/2023,10,999.99,EUR,Cancelled
ORD101558,edf,NA,Concrete Mix,2024-07-20,100,999.99,,PENDING
ORD101825,EDF,Europe,Medical Kit,2024-03-21,20,250.0,EUR,Delivered
ORD106250,,North America,Wind Turbine,2023-03-14,20,unknown,USD,Delivered
ORD100735,VINCI ,EU,Medical Kit,2023-06-20,,,,Delivered
ORD100003,Bouygues,Europe,Solar Panel,2024-01-12,50,-20,,Delivered
ORD100647,Bouygues,EU,solar panel,2024-05-14,50,-20,usd,
ORD101432,Bouygues,EUROPE,solar panel,2024-01-23,10,,USD,Pending
ORD105993,EDF,NA,solar panel,2024-08-24,ten,,EUR,Pending
ORD100290,EDF,apac,Medical Kit,2023-04-08,20,-20,eur,Cancelled
ORD105532,Sanofi,NA,Medical Kit,32/13/2023,20,999.99,,
ORD101516,EDF,NA,Concrete Mix,2023-04-16,100,unknown,eur,delivered
ORD108842,Total Energies,NA,solar panel,2024-04-12,ten,100.5,eur,PENDING
ORD101253,Bouygues,Europe,Gas Valve,2024-04-14,10,100.5,USD,Delivered
ORD106713,Air Liquide,APAC,solar panel,2023-05-27,100,0,eur,Cancelled
ORD101149,Sanofi,EU,Solar Panel,2023-11-10,100,,,Cancelled
ORD108047,EDF,North America,Solar Panel,2023-05-10,100,100.5,eur,PENDING
ORD106479,Bouygues,NA,Medical Kit,32/13/2023,100,100.5,USD,Cancelled
ORD105629,Vinci,NA,Wind Turbine,32/13/2023,-5,0,usd,PENDING
ORD102110,Air Liquide,Europe,Solar Panel,2023-01-11,-5,0,USD,Pending
ORD100135,,EUROPE,Gas Valve,2023-06-26,ten,999.99,,Delivered
ORD106442,Bouygues,EU,Solar Panel,2024-04-09,50,unknown,usd,Cancelled
ORD107944,Air Liquide,NA,Gas Valve,2023-06-09,-5,unknown,eur,Cancelled
ORD101247,sanofi,Europe,solar panel,2024-02-25,10,0,EUR,
ORD104241,sanofi,North America,Solar Panel,2024-05-13,,unknown,EUR,Delivered
ORD108015,,NA,Solar Panel,2024-11-09,50,-20,EUR,Pending
ORD109171,Total Energies,APAC,solar panel,2024-06-11,,100.5,usd,Pending
ORD104336,EDF,Europe,Medical Kit,2023-02-01,ten,0,EUR,Cancelled
ORD102492,Sanofi,NA,Wind Turbine,32/13/2023,,100.5,eur,delivered
ORD108049,EDF,,Solar Panel,2024-07-25,-5,-20,eur,Cancelled
